age,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm
31.0,164.5,51,19.9,75.0,124.0,24.2,21.2,41.0,196.0
31.0,186.4,79,18.1,80.0,115.0,49.7,10.1,53.0,222.0
21.0,175.0,61,11.0,65.0,120.0,40.3,11.9,48.0,232.0
40.0,171.0,75,25.2,96.0,139.0,38.3,-5.4,33.0,201.0
24.0,187.0,104,27.6,80.0,120.0,39.0,-8.5,25.0,180.0
34.0,169.0,80,20.2,92.0,148.0,47.6,27.0,55.0,237.0
40.0,171.3,75,20.7,64.0,111.0,44.4,15.4,41.0,220.0
26.0,169.8,82,37.2,111.0,167.0,42.3,9.2,28.0,185.0
26.0,173.5,75,17.0,72.0,129.0,46.2,19.4,54.0,238.0
31.0,162.6,73,24.7,68.0,103.0,42.4,19.1,56.0,230.0
21.0,186.4,64,8.7,76.0,129.0,29.6,24.2,57.0,255.0
21.0,159.5,56,37.3,62.0,103.0,21.9,17.0,24.0,115.0
61.0,155.7,49,25.2,64.0,131.0,19.7,23.0,16.0,120.0
23.0,159.6,44,22.8,76.0,138.0,25.3,22.6,52.0,166.0
49.0,148.1,63,39.7,82.0,138.0,20.7,10.6,0.0,73.0
49.0,178.0,86,23.5,96.0,147.0,46.6,-0.9,30.0,186.0
38.0,157.5,55,34.2,60.0,94.0,25.3,15.0,23.0,165.0
55.0,163.7,52,29.4,64.0,127.0,25.2,17.6,40.0,151.0
25.0,186.1,97,25.6,64.0,135.0,66.8,-14.6,36.0,199.0
37.0,179.9,77,19.9,71.0,114.0,48.7,12.5,55.0,210.0
21.0,157.4,55,23.1,63.0,110.0,28.3,22.8,39.0,167.0
40.0,176.4,93,32.0,76.0,133.0,48.2,-5.8,27.0,154.0
28.0,159.7,56,20.9,75.0,119.0,25.3,19.1,56.0,172.0
23.0,171.4,57,24.9,74.0,119.0,32.2,17.3,43.0,172.0
44.0,162.2,60,20.2,85.0,141.0,31.5,31.2,38.0,188.0
22.0,173.3,90,29.5,72.0,153.0,40.6,-3.7,30.0,218.0
64.0,174.5,89,31.6,80.0,140.0,43.6,13.6,39.0,175.0
22.0,165.8,56,31.1,80.0,127.0,21.8,17.9,27.0,109.0
48.0,161.8,55,17.2,67.0,127.0,31.2,23.4,51.0,181.0
27.0,168.2,67,29.4,83.0,124.0,37.5,26.0,45.0,173.0
36.0,167.7,64,18.8,71.0,117.0,38.3,4.8,35.0,210.0
22.0,183.5,81,17.8,73.0,130.0,46.0,17.1,57.0,241.0
28.0,167.5,71,30.6,63.0,111.0,37.4,-10.5,34.0,183.0
25.0,159.1,55,23.2,79.0,136.0,27.5,22.0,45.0,173.0
27.0,181.2,73,22.7,69.0,125.0,40.1,18.2,49.0,228.0
60.0,160.6,64,29.7,98.0,139.0,30.2,12.8,18.0,179.0
60.0,159.2,68,38.6,76.0,118.0,22.4,14.9,0.0,66.0
47.0,164.6,60,32.6,79.0,119.0,24.1,15.4,21.0,150.0
48.0,173.6,75,24.4,77.0,117.0,42.8,21.1,44.0,201.0
25.0,180.7,77,17.9,86.0,146.0,45.8,17.8,52.0,227.0
31.0,171.7,79,23.2,77.0,136.0,51.1,15.1,40.0,240.0
32.0,170.7,73,19.1,87.0,140.0,48.1,8.4,40.0,190.0
23.0,159.5,56,25.9,58.0,119.0,28.2,32.0,46.0,171.0
60.0,168.8,66,19.2,83.0,131.0,50.3,18.6,41.0,198.0
43.0,171.2,75,20.3,95.0,152.0,44.3,23.6,60.0,245.0
39.0,164.8,68,22.5,85.0,148.0,43.2,12.5,48.0,206.0
34.0,167.4,82,29.7,80.0,160.0,34.8,1.0,0.0,112.0
33.0,171.7,71,21.0,65.0,116.0,51.3,23.8,47.0,224.0
40.0,174.1,87,20.6,81.0,118.0,37.7,18.8,46.0,234.0
49.0,172.3,78,27.4,83.0,143.0,43.4,-8.0,29.0,161.0
48.0,159.7,60,26.7,61.0,110.0,31.8,20.4,37.0,188.0
25.0,175.9,66,13.0,91.0,139.0,43.7,6.6,50.0,229.0
62.0,154.0,52,34.0,92.0,154.0,27.5,23.5,4.0,114.0
24.0,176.3,73,13.9,65.0,146.0,59.5,22.4,61.0,235.0
26.0,167.8,60,26.5,67.0,124.0,27.6,16.3,42.0,160.0
25.0,166.2,73,15.7,60.0,114.0,44.9,28.6,60.0,251.0
37.0,175.3,65,8.1,72.0,142.0,43.2,26.0,58.0,227.0
47.0,169.2,69,15.4,97.0,141.0,47.3,18.2,47.0,230.0
64.0,163.8,70,29.2,79.0,120.0,24.9,4.4,17.0,151.0
38.0,169.0,74,19.2,85.0,129.0,31.7,9.1,35.0,204.0
26.0,166.7,68,22.5,87.0,142.0,45.3,8.1,31.0,186.0
28.0,174.7,76,16.8,86.0,130.0,40.4,21.0,49.0,251.0
32.0,152.7,47,27.0,90.0,145.0,27.2,21.1,37.0,160.0
54.0,170.7,72,28.0,95.0,142.0,38.4,7.7,26.0,169.0
45.0,173.9,64,14.7,87.0,157.0,45.6,13.5,43.0,211.0
44.0,170.1,73,19.7,79.0,138.0,43.3,21.2,48.0,221.0
26.0,164.5,50,20.9,84.0,121.0,28.1,31.4,53.0,170.0
35.0,186.2,80,16.1,76.0,110.0,54.8,11.8,40.0,254.0
21.0,156.4,58,28.5,60.0,124.0,30.6,17.8,47.0,177.0
22.0,168.4,80,25.6,66.0,141.0,44.3,17.0,41.0,209.0
37.0,165.1,104,48.3,86.0,148.0,28.1,12.2,16.0,146.0
21.0,185.3,76,17.5,74.0,120.0,43.1,21.3,35.0,179.0
21.0,167.8,55,24.0,73.0,129.0,24.8,19.2,47.0,144.0
61.0,178.5,74,16.4,97.0,156.0,54.5,15.2,43.0,155.0
28.0,171.7,78,24.2,89.0,146.0,50.1,11.0,62.0,245.0
48.0,181.4,100,26.0,99.0,153.0,46.5,-6.8,28.0,214.0
24.0,167.2,62,23.3,69.0,127.0,30.2,24.1,49.0,197.0
33.0,178.2,72,17.1,81.0,135.0,48.2,20.8,60.0,221.0
22.0,174.4,69,18.0,73.0,131.0,33.9,16.7,55.0,242.0
21.0,172.9,75,14.5,64.0,123.0,47.1,14.9,59.0,220.0
63.0,169.7,67,20.4,79.0,129.0,43.8,9.5,32.0,190.0
24.0,177.3,63,25.3,83.0,149.0,26.8,22.8,36.0,176.0
44.0,172.4,74,18.7,75.0,120.0,45.2,13.7,58.0,194.0
34.0,175.1,71,18.2,79.0,122.0,46.4,9.9,44.0,227.0
27.0,164.0,51,20.4,75.0,122.0,25.3,19.4,36.0,163.0
59.0,146.3,52,32.8,81.0,150.0,23.9,20.0,11.0,144.0
64.0,164.3,68,28.1,73.0,131.0,39.3,10.9,32.0,184.0
22.0,184.5,74,13.5,93.0,129.0,45.4,14.8,47.0,211.0
35.0,151.5,78,40.0,80.0,120.0,29.4,18.2,30.0,166.0
50.0,166.6,56,17.1,78.0,115.0,31.1,21.8,23.0,153.0
29.0,177.9,85,26.9,94.0,158.0,47.4,17.2,44.0,219.0
51.0,168.2,73,24.4,61.0,144.0,41.1,7.6,36.0,213.0
32.0,176.7,77,24.0,93.0,140.0,53.0,14.7,42.0,252.0
45.0,173.4,73,16.9,83.0,117.0,45.9,16.0,50.0,218.0
38.0,172.4,69,20.1,70.0,126.0,38.2,14.7,63.0,214.0
25.0,161.5,48,29.3,65.0,118.0,19.9,8.8,45.0,182.0
33.0,161.0,47,21.8,76.0,122.0,17.9,27.2,27.0,168.0
33.0,165.6,60,17.8,81.0,127.0,38.6,213.0,53.0,244.0
37.0,150.4,47,41.5,65.0,114.0,15.9,8.7,6.0,112.0
25.0,171.4,64,12.9,76.0,144.0,40.1,20.2,59.0,250.0
43.0,168.1,54,20.3,99.0,143.0,24.4,21.0,32.0,120.0
40.0,162.6,54,31.0,75.0,116.0,19.1,24.2,16.0,141.0
27.0,159.2,56,28.0,61.0,104.0,27.8,24.1,40.0,181.0
64.0,154.7,50,35.68,78.0,128.0,18.7,6.8,0.0,59.0
35.0,179.9,87,17.7,65.0,104.0,58.3,13.2,52.0,228.0
32.0,178.5,95,21.7,89.0,142.0,53.8,23.6,52.0,224.0
28.0,177.1,70,17.2,83.0,123.0,43.5,14.2,66.0,236.0
22.0,178.3,73,16.7,78.0,140.0,40.0,10.0,48.0,228.0
36.0,171.6,63,18.7,66.0,134.0,41.3,12.0,27.0,220.0
33.0,175.2,87,26.6,90.0,149.0,49.4,5.6,34.0,214.0
21.0,174.4,72,18.6,77.0,124.0,37.7,28.4,56.0,224.0
60.0,152.0,49,34.3,72.0,121.0,23.0,15.0,15.0,135.0
29.0,179.0,96,24.0,89.0,145.0,34.6,7.6,59.0,180.0
25.0,179.6,89,24.8,79.0,137.0,39.1,-9.7,43.0,182.0
40.0,174.0,76,25.9,93.0,150.0,40.2,16.3,50.0,239.0
22.0,172.7,72,16.1,94.0,152.0,51.7,19.0,51.0,240.0
45.0,156.9,51,27.9,73.0,132.0,27.1,20.0,22.0,152.0
28.0,173.4,72,14.1,82.0,121.0,41.4,18.4,59.0,242.0
54.0,155.9,71,44.1,76.0,139.0,20.9,16.6,24.0,138.0
23.0,151.8,46,20.5,60.0,105.0,22.2,28.9,50.0,178.0
37.0,161.7,59,19.4,90.0,155.0,43.5,23.0,57.0,214.0
30.0,162.0,55,27.0,98.0,141.0,24.1,27.8,35.0,167.0
25.0,170.3,73,29.5,55.0,109.0,33.0,26.8,46.0,189.0
62.0,159.9,52,28.0,72.0,125.0,27.6,19.4,2.0,139.0
56.0,173.1,77,20.2,82.0,120.0,52.3,28.8,55.0,221.0
50.0,167.0,57,24.0,66.0,101.0,23.4,28.6,17.0,175.0
21.0,164.0,62,33.0,77.0,135.0,32.0,28.9,27.0,194.0
26.0,175.6,75,11.1,70.0,119.0,58.3,16.3,57.0,243.0
29.0,172.1,63,14.4,81.0,134.0,53.5,17.2,50.0,235.0
33.0,180.9,66,15.6,74.0,118.0,41.4,9.6,38.0,235.0
31.0,167.1,75,22.9,78.0,134.0,43.4,22.0,62.0,235.0
24.0,184.6,82,21.2,78.0,120.0,43.5,-0.8,41.0,224.0
23.0,163.5,59,29.0,78.0,111.0,22.1,19.5,47.0,197.0
22.0,176.6,74,23.7,80.0,137.0,35.1,4.8,34.0,216.0
31.0,180.0,69,19.1,84.0,129.0,51.5,14.7,39.0,194.0
21.0,174.1,65,14.1,67.0,134.0,45.1,26.9,59.0,226.0
28.0,167.9,74,25.8,73.0,118.0,45.9,19.4,46.0,233.0
27.0,164.6,58,30.9,85.0,127.0,25.1,26.4,51.0,171.0
43.0,168.8,75,20.62151,93.0,144.0,43.3,20.1,57.0,212.0
22.0,160.4,56,25.9,70.0,108.0,33.2,24.5,64.0,195.0
27.0,172.8,66,30.2,63.0,113.0,29.1,1.8,36.0,177.0
29.0,170.0,76,22.2,93.0,137.0,43.7,13.1,45.0,202.0
21.0,177.4,78,20.8,80.0,130.0,54.0,18.3,54.0,203.0
24.0,177.1,70,13.5,54.0,121.0,42.7,11.3,42.0,203.0
55.0,166.6,56,16.5,92.0,155.0,32.6,15.9,36.0,178.0
59.0,169.1,68,10.4,84.0,131.0,45.7,21.1,52.0,149.0
42.0,175.8,79,19.0,81.0,123.0,44.0,19.1,50.0,229.0
63.0,153.9,51,26.0,80.0,159.0,24.3,15.6,24.0,137.0
30.0,180.3,78,16.5,85.0,141.0,45.1,10.0,48.0,240.0
51.0,160.6,52,21.5,76.0,136.0,29.4,25.0,34.0,144.0
58.0,177.8,71,24.1,97.0,158.0,42.1,10.5,27.0,164.0
25.0,155.9,45,28.7,63.0,130.0,26.7,3.7,43.0,166.0
62.0,176.5,89,34.2,64.0,139.0,43.3,16.9,26.0,177.0
29.0,160.9,54,25.8,80.0,118.0,22.5,7.5,44.0,167.0
61.0,167.9,64,22.7,98.0,146.0,45.3,14.1,36.0,212.0
31.0,177.3,74,19.3,81.0,133.0,43.8,15.8,54.0,217.0
47.0,162.8,55,26.8,78.0,120.0,25.1,16.1,1.0,112.0
23.0,177.9,71,16.5,76.0,134.0,47.0,21.4,55.0,251.0
51.0,170.0,63,18.1,83.0,146.0,29.1,16.0,38.0,215.0
23.0,160.3,47,15.0,73.0,111.0,28.8,17.3,45.0,183.0
28.0,167.8,65,19.0,82.0,140.0,47.6,20.6,67.0,235.0
25.0,189.9,74,16.0,80.0,120.0,46.8,13.5,48.0,231.0
33.0,166.6,59,26.1,75.0,116.0,22.3,28.2,38.0,179.0
55.0,156.1,56,32.6,72.0,117.0,27.9,16.8,20.0,119.0
32.0,158.4,49,21.1,78.0,109.0,24.3,16.7,30.0,194.0
22.0,175.5,79,19.7,79.0,142.0,45.8,15.0,51.0,225.0
26.0,166.5,58,27.5,80.0,137.0,22.8,13.7,31.0,172.0
21.0,173.0,66,16.7,78.0,133.0,48.2,25.2,57.0,235.0
22.0,181.5,80,14.0,70.0,124.0,51.9,18.9,58.0,245.0
32.0,172.5,69,13.1,100.0,148.0,43.6,24.2,63.0,267.0
44.0,169.4,75,26.3,83.0,136.0,45.5,15.2,26.0,204.0
24.0,169.1,55,20.5,55.0,112.0,35.3,17.3,52.0,187.0
35.0,166.7,67,20.4,86.0,150.0,44.2,16.7,61.0,222.0
36.0,171.4,69,12.7,83.0,122.0,47.2,17.9,55.0,242.0
56.0,158.3,56,35.3,84.0,131.0,23.1,20.4,8.0,150.0
62.0,176.2,74,19.8,79.0,123.0,38.8,3.5,29.0,192.0
48.0,165.2,70,29.1,90.0,147.0,39.5,14.5,44.0,211.0
30.0,176.6,92,24.5,87.0,130.0,54.7,13.9,41.0,227.0
40.0,189.3,93,16.5,93.0,146.0,62.1,22.3,51.0,255.0
57.0,177.0,73,21.3,64.0,101.0,40.0,16.6,30.0,203.0
21.0,173.2,89,25.2,63.0,134.0,58.0,4.4,50.0,208.0
24.0,184.9,82,17.2,75.0,144.0,34.8,27.3,50.0,259.0
48.0,182.3,82,20.6,78.0,136.0,47.2,10.3,43.0,210.0
41.0,174.5,76,20.1,81.0,157.0,46.8,21.4,57.0,219.0
30.0,175.1,75,18.4,99.0,141.0,46.1,5.3,32.0,228.0
22.0,160.5,60,18.9,64.0,118.0,30.9,13.7,60.0,196.0
37.0,175.2,66,19.6,59.0,99.0,39.6,7.6,44.0,194.0
21.0,181.4,69,17.0,86.0,136.0,44.0,10.8,56.0,206.0
31.0,176.7,93,18.3,82.0,133.0,49.2,15.2,50.0,226.0
30.0,172.4,61,13.9,71.0,131.0,42.5,7.2,48.0,234.0
45.0,162.4,59,30.7,81.0,123.0,29.1,15.2,25.0,182.0
33.0,168.0,48,21.1,50.0,90.0,23.1,23.1,40.0,144.0
26.0,164.9,67,36.9,62.0,112.0,25.6,19.7,26.0,161.0
21.0,167.9,63,35.3,91.0,156.0,31.2,20.6,40.0,168.0
21.0,184.0,95,21.9,93.0,142.0,54.7,-5.1,55.0,229.0
63.0,162.1,60,22.6,84.0,120.0,38.8,-1.0,18.0,162.0
50.0,173.1,81,30.3,72.0,115.0,31.7,-9.1,29.0,165.0
31.0,171.0,58,26.6,69.0,112.0,24.2,10.3,39.0,170.0
60.0,141.0,46,25.5,80.0,120.0,21.1,15.3,14.0,140.0
23.0,162.2,61,10.9,73.0,114.0,35.9,11.0,55.0,247.0
62.0,167.0,61,10.2,70.0,119.0,40.9,12.9,35.0,195.0
34.0,174.1,79,21.0,65.0,134.0,41.8,18.5,51.0,229.0
34.0,171.3,63,23.4,85.0,129.0,33.2,12.9,37.0,195.0
24.0,176.4,80,18.5,84.0,127.0,65.2,9.5,52.0,247.0
25.0,163.0,47,26.9,83.0,132.0,24.5,18.2,43.0,132.0
59.0,172.8,76,22.9,82.0,117.0,38.8,17.3,40.0,187.0
22.0,176.8,80,21.6,86.0,127.0,28.2,-9.9,39.0,194.0
26.0,169.3,63,31.8,70.0,119.0,26.6,33.8,36.0,179.0
64.0,155.6,70,29.7,84.0,138.0,37.7,10.4,27.0,151.0
40.0,163.5,60,26.8,93.0,117.0,35.9,21.7,46.0,168.0
21.0,165.1,64,25.0,84.0,124.0,32.6,16.8,46.0,197.0
28.0,176.2,88,28.4,71.0,127.0,51.9,10.1,47.0,212.0
46.0,174.0,69,22.6,87.0,159.0,38.5,7.9,44.0,206.0
22.0,173.5,66,17.0,82.0,142.0,35.7,8.1,58.0,172.0
30.0,182.5,77,24.3,83.0,125.0,40.8,0.3,41.0,204.0
33.0,171.7,58,16.5,80.0,140.0,41.7,26.2,49.0,226.0
22.0,176.0,75,31.3,89.0,128.0,29.1,19.3,40.0,189.0
23.0,169.6,55,14.4,80.0,147.0,34.6,3.1,41.0,236.0
21.0,164.7,69,14.4,83.0,112.0,46.8,27.0,57.0,234.0
28.0,166.9,71,18.7,72.0,129.0,47.2,15.8,58.0,230.0
43.0,185.2,91,17.7,93.0,156.0,56.4,10.5,49.0,221.0
55.0,167.9,61,25.5,99.0,153.0,32.3,19.6,30.0,182.0
64.0,165.4,67,26.3,79.0,134.0,25.9,28.0,31.0,146.0
62.0,165.0,67,18.8,89.0,139.0,43.0,11.5,34.0,174.0
41.0,156.8,61,28.8,82.0,152.0,22.6,22.5,34.0,143.0
25.0,164.8,53,22.4,93.0,131.0,27.7,20.1,38.0,163.0
26.0,175.7,76,19.7,75.0,116.0,49.9,18.0,52.0,224.0
23.0,173.9,70,25.1,88.0,141.0,37.4,18.8,46.0,195.0
61.0,154.2,70,43.1,64.0,121.0,19.7,17.2,0.0,52.0
29.0,168.3,59,25.1,69.0,116.0,26.1,24.2,46.0,139.0
62.0,160.3,62,26.4,88.0,132.0,26.9,24.4,21.0,123.0
30.0,160.4,57,31.5,66.0,118.0,24.2,14.0,39.0,139.0
60.0,162.5,55,9.3,66.0,105.0,38.8,9.8,45.0,178.0
57.0,162.1,71,39.1,82.0,150.0,28.6,18.0,15.0,114.0
45.0,157.9,47,24.7,67.0,137.0,21.9,24.4,50.0,145.0
59.0,157.5,81,45.5,64.0,122.0,25.4,21.6,0.0,65.0
30.0,176.0,77,22.0,84.0,126.0,42.0,11.0,46.0,210.0
27.0,171.4,67,22.5,93.0,137.0,34.9,15.5,51.0,214.0
34.0,173.0,73,20.3,81.0,133.0,49.3,12.2,38.0,235.0
49.0,174.2,74,19.9,88.0,142.0,47.6,20.3,51.0,221.0
28.0,177.0,74,14.0,99.0,147.0,52.8,26.4,59.0,249.0
44.0,170.3,73,26.0,89.0,130.0,45.1,20.5,38.0,210.0
21.0,177.6,67,17.8,95.0,153.0,36.4,4.5,27.0,184.0
61.0,171.7,88,30.3,76.0,140.0,47.5,13.6,25.0,171.0
58.0,165.7,65,20.9,77.0,135.0,27.2,11.7,16.0,179.0
32.0,169.8,58,14.8,68.0,107.0,37.1,22.3,60.0,216.0
29.0,166.1,61,19.3,64.0,124.0,34.2,24.7,43.0,161.0
24.0,179.2,80,18.2,92.0,145.0,52.7,22.1,44.0,231.0
39.0,164.2,60,28.8,74.0,129.0,25.1,7.2,34.0,143.0
23.0,156.0,51,23.7,72.0,118.0,24.6,20.0,46.0,157.0
27.0,181.8,79,19.3,89.0,134.0,23.5,14.7,45.0,211.0
61.0,172.5,69,21.8,65.0,114.0,45.2,18.7,42.0,189.0
33.0,166.5,64,35.0,79.0,111.0,25.0,11.6,13.0,140.0
39.0,158.3,53,20.0,77.0,114.0,38.0,26.0,48.0,173.0
34.0,179.8,79,19.7,71.0,126.0,50.1,10.6,51.0,255.0
62.0,169.3,76,18.4,80.0,154.0,45.9,17.1,33.0,184.0
44.0,164.1,72,38.9,88.0,124.0,20.6,7.1,5.0,120.0
60.0,163.6,60,20.5,96.0,141.0,33.5,18.8,18.0,180.0
44.0,160.2,44,14.8,82.0,141.0,36.5,21.3,50.0,221.0
28.0,173.0,64,25.4,78.0,126.0,32.5,27.0,48.0,207.0
24.0,177.2,79,15.0,81.0,139.0,56.2,-2.5,56.0,245.0
62.0,153.6,55,26.7,81.0,132.0,17.0,23.6,28.0,143.0
43.0,159.9,47,13.5,72.0,127.0,22.1,24.9,34.0,159.0
30.0,169.0,71,15.0,92.0,147.0,51.7,25.5,46.0,228.0
63.0,156.7,60,35.9,87.0,151.0,24.7,23.7,9.0,105.0
21.0,180.0,76,25.5,90.0,134.0,39.9,13.6,28.0,219.0
63.0,178.5,83,24.9,82.0,152.0,35.3,15.0,33.0,180.0
50.0,170.5,68,17.1,88.0,144.0,45.2,18.2,36.0,182.0
61.0,154.0,53,28.0,66.0,148.0,30.1,4.5,19.0,175.0
28.0,162.5,52,21.0,74.0,118.0,19.0,20.9,32.0,149.0
59.0,156.9,49,27.9,95.0,156.0,21.3,27.6,25.0,105.0
50.0,166.9,68,27.5,79.0,133.0,37.8,25.4,38.0,175.0
30.0,155.6,53,27.7,63.0,108.0,31.7,23.7,45.0,170.0
52.0,155.3,56,22.33,77.0,130.0,34.6,23.3,39.0,154.0
29.0,175.7,67,13.7,82.0,123.0,44.5,17.1,44.0,222.0
30.0,181.5,74,18.1,80.0,138.0,45.2,11.5,50.0,226.0
23.0,161.1,54,24.6,79.0,114.0,30.4,26.8,26.0,152.0
33.0,161.7,57,23.6,78.0,121.0,29.6,19.4,56.0,173.0
61.0,162.3,64,20.2,92.0,150.0,32.6,8.8,21.0,170.0
53.0,168.8,70,27.6,85.0,125.0,39.9,17.5,40.0,177.0
37.0,170.2,70,27.6,74.0,139.0,34.8,18.9,43.0,240.0
58.0,155.7,53,26.6,92.0,139.0,28.2,21.2,35.0,153.0
62.0,153.0,56,33.5,83.0,143.0,27.3,13.0,21.0,118.0
25.0,175.9,71,19.5,76.0,143.0,35.6,14.6,46.0,177.0
25.0,167.3,63,10.8,65.0,125.0,29.4,22.1,49.0,214.0
31.0,159.3,52,15.4,87.0,127.0,31.3,20.1,48.0,190.0
52.0,155.4,56,34.7,77.0,125.0,22.9,11.7,11.0,112.0
26.0,176.7,60,13.4,66.0,118.0,43.1,11.5,52.0,236.0
31.0,164.3,66,31.4,75.0,121.0,33.0,21.9,44.0,138.0
32.0,160.4,58,30.6,65.0,109.0,34.2,21.4,42.0,158.0
35.0,171.6,94,36.8,97.0,145.0,34.0,-7.6,22.0,171.0
29.0,177.0,71,14.5,82.0,130.0,54.9,20.0,65.0,240.0
44.0,156.2,49,23.7,60.0,115.0,22.4,26.6,41.0,128.0
25.0,170.5,68,10.8,67.0,112.0,39.7,9.4,59.0,247.0
21.0,182.2,73,12.9,68.0,121.0,31.6,13.1,49.0,266.0
24.0,170.6,78,20.3,60.0,142.0,43.1,18.3,59.0,237.0
49.0,164.3,58,26.9,59.0,109.0,30.4,19.2,36.0,167.0
40.0,158.6,51,32.5,70.0,128.0,20.4,11.5,41.0,154.0
32.0,178.1,88,21.6,74.0,138.0,58.1,22.5,54.0,230.0
23.0,176.0,69,10.2,86.0,143.0,54.0,11.2,70.0,227.0
21.0,180.6,72,12.5,74.0,138.0,31.9,21.4,64.0,233.0
34.0,176.7,73,14.4,68.0,117.0,46.0,0.4,38.0,230.0
24.0,160.2,55,22.4,59.0,103.0,25.3,26.4,32.0,178.0
56.0,154.0,54,23.0,95.0,144.0,27.8,21.0,28.0,120.0
23.0,172.5,73,21.8,79.0,144.0,43.5,20.0,68.0,178.0
25.0,170.2,73,21.6,74.0,121.0,47.6,21.2,43.0,222.0
36.0,165.3,52,21.0,62.0,117.0,22.7,20.1,25.0,156.0
60.0,174.3,72,20.5,50.0,109.0,38.4,12.1,44.0,158.0
37.0,168.8,73,14.3,61.0,100.0,48.9,25.3,54.0,268.0
21.0,172.6,67,16.1,50.0,106.0,36.1,18.6,53.0,221.0
49.0,152.3,47,30.0,75.0,111.0,18.6,18.1,23.0,165.0
48.0,168.0,80,25.4,84.0,130.0,51.0,7.1,23.0,195.0
32.0,175.1,76,19.4,91.0,140.0,41.9,19.7,48.0,245.0
39.0,164.6,46,25.0,62.0,113.0,21.5,10.3,24.0,155.0
45.0,163.2,53,15.3,79.0,112.0,36.9,16.2,37.0,211.0
25.0,161.2,70,38.5,68.0,118.0,29.1,8.7,24.0,165.0
39.0,176.8,86,24.5,90.0,132.0,47.9,0.6,34.0,218.0
61.0,162.0,58,31.6,68.0,110.0,23.8,0.1,0.0,102.0
22.0,176.8,87,16.7,94.0,144.0,53.1,13.6,50.0,260.0
23.0,168.1,84,34.0,92.0,143.0,36.7,-7.9,41.0,183.0
64.0,177.3,87,24.4,80.0,115.0,52.7,18.1,26.0,188.0
40.0,169.4,68,19.7,88.0,124.0,44.0,23.5,51.0,232.0
43.0,159.4,63,25.9,92.0,147.0,38.9,14.4,50.0,194.0
29.0,181.3,80,17.2,76.0,136.0,51.2,8.8,49.0,224.0
21.0,171.3,68,15.2,78.0,112.0,47.6,17.4,69.0,220.0
32.0,156.8,54,28.4,64.0,101.0,24.7,15.2,34.0,148.0
63.0,164.8,59,16.8,98.0,158.0,41.3,10.5,45.0,170.0
26.0,169.6,78,24.2,79.0,126.0,47.3,10.3,45.0,217.0
32.0,182.5,84,24.5,83.0,117.0,43.2,4.3,46.0,188.0
54.0,172.2,75,20.9,83.0,158.0,48.1,19.2,35.0,210.0
34.0,166.6,63,21.0,78.0,113.0,36.8,8.4,46.0,194.0
24.0,184.7,38,9.0,81.0,137.0,55.0,19.6,56.0,242.0
22.0,178.0,72,13.8,83.0,133.0,42.7,8.2,51.0,239.0
36.0,178.2,82,25.7,91.0,157.0,46.6,19.9,47.0,240.0
26.0,156.2,43,22.7,74.0,140.0,19.3,14.4,24.0,130.0
33.0,181.0,88,19.3,77.0,117.0,53.4,19.9,47.0,248.0
23.0,167.1,66,21.2,77.0,142.0,40.5,18.3,65.0,234.0
45.0,170.3,76,17.0,86.0,154.0,50.8,19.5,43.0,214.0
48.0,153.8,54,31.2,71.0,139.0,24.6,16.8,27.0,138.0
62.0,172.4,75,24.3,97.0,159.0,41.7,12.1,38.0,181.0
23.0,173.8,66,12.5,84.0,137.0,45.2,12.7,51.0,225.0
24.0,175.5,94,38.4,83.0,146.0,50.5,10.1,42.0,189.0
24.0,171.9,67,23.3,89.0,128.0,41.9,11.6,48.0,220.0
28.0,172.9,70,15.2,89.0,142.0,49.5,16.4,57.0,231.0
21.0,174.6,79,18.3,88.0,140.0,38.3,10.8,46.0,222.0
23.0,169.9,66,15.7,67.0,123.0,44.9,17.2,57.0,224.0
28.0,168.5,76,18.9,92.0,145.0,44.7,24.0,59.0,235.0
39.0,161.3,54,31.0,78.0,117.0,22.7,15.0,23.0,155.0
58.0,168.4,69,25.7,81.0,134.0,37.8,23.2,31.0,178.0
23.0,182.1,74,23.2,83.0,138.0,40.4,13.2,23.0,212.0
33.0,167.7,71,24.5,85.0,137.0,45.4,13.0,50.0,222.0
21.0,173.0,78,14.4,79.0,130.0,58.5,17.4,56.0,249.0
25.0,172.8,62,24.8,66.0,109.0,25.8,24.9,24.0,185.0
22.0,149.8,50,33.8,69.0,126.0,20.5,19.9,25.0,133.0
25.0,173.5,88,32.7,65.0,134.0,36.7,-4.5,24.0,177.0
31.0,168.4,84,27.4,93.0,146.0,48.6,12.0,47.0,176.0
51.0,172.0,67,21.7,71.0,136.0,47.2,6.3,22.0,200.0
64.0,167.0,82,28.7,98.0,135.0,39.0,19.8,31.0,167.0
32.0,164.7,63,23.0,75.0,128.0,40.0,22.1,50.0,245.0
60.0,175.7,83,24.8,87.0,150.0,47.4,-0.6,36.0,190.0
37.0,173.3,66,16.5,68.0,119.0,42.0,12.2,39.0,229.0
21.0,162.5,59,31.3,81.0,131.0,26.5,21.9,40.0,195.0
61.0,167.2,68,20.1,90.0,150.0,39.0,13.9,39.0,165.0
26.0,158.0,47,27.4,79.0,117.0,25.3,4.5,35.0,144.0
63.0,164.1,59,19.8,81.0,144.0,46.3,10.9,33.0,218.0
25.0,160.9,63,33.0,69.0,98.0,24.2,19.7,32.0,175.0
