age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class
56.0,F,159.9,80.72,46.1,88.0,152.0,26.1,24.5,18.0,138.0,D
61.0,M,170.9,69.0,19.2,82.0,143.0,45.3,19.3,34.0,203.0,A
39.0,M,179.3,77.9,24.3,98.0,158.0,38.7,6.9,32.0,234.0,D
48.0,M,180.2,87.0,22.0,78.0,129.0,51.3,16.8,42.0,227.0,A
39.0,M,169.2,84.6,35.9,74.0,102.0,37.1,13.9,34.0,165.0,D
24.0,F,154.2,37.3,23.0,66.0,116.0,16.1,17.1,17.0,134.0,D
32.0,F,170.0,56.6,27.2,85.0,114.0,28.6,10.9,43.0,159.0,C
30.0,F,162.7,51.1,23.9,79.0,136.0,27.7,21.2,33.0,181.0,A
22.0,M,166.2,78.7,28.6,77.0,120.0,42.5,7.4,40.0,204.0,D
44.0,F,155.4,80.4,37.1,90.0,156.0,20.0,16.6,17.0,126.0,D
25.0,M,178.6,78.5,23.7,90.0,140.0,44.3,23.8,60.0,224.0,A
43.0,F,161.0,65.8,38.2,95.0,141.0,27.2,18.0,36.0,100.0,D
33.0,M,174.9,79.9,20.7,71.0,130.0,52.1,16.2,76.0,244.0,A
63.0,M,164.2,59.1,22.6,80.0,137.0,31.4,12.0,24.0,178.0,C
38.0,M,175.7,70.7,21.6,70.0,111.0,41.7,15.1,43.0,236.0,B
27.0,F,161.6,47.1,25.1,98.0,138.0,25.5,20.0,34.0,159.0,C
26.0,F,160.9,51.5,29.5,82.0,124.0,26.3,29.7,36.0,168.0,B
22.0,F,165.7,59.4,34.1,77.0,118.0,21.5,14.9,27.0,149.0,D
27.0,M,177.9,87.8,20.8,90.0,120.0,42.6,18.3,58.0,218.0,C
32.0,F,168.0,59.5,22.7,68.0,103.0,29.0,13.1,51.0,182.0,C
30.0,M,178.3,76.0,14.9,81.0,127.0,38.4,20.9,47.0,222.0,A
55.0,F,156.3,54.9,35.7,73.0,114.0,23.2,16.1,16.0,135.0,B
28.0,F,164.9,54.18,22.0,72.0,118.0,29.0,17.7,42.0,175.0,B
26.0,F,156.9,63.5,32.7,81.0,139.0,27.5,24.8,50.0,177.0,B
53.0,F,139.8,64.72,42.9,80.0,139.0,23.6,7.8,7.0,125.0,D
38.0,M,173.2,94.1,33.1,87.0,154.0,58.1,3.0,44.0,170.0,D
27.0,M,182.1,83.2,8.4,80.0,120.0,49.6,14.1,62.0,245.0,B
51.0,M,159.0,62.3,20.4,88.0,152.0,42.4,15.7,44.0,198.0,A
47.0,F,157.0,70.9,36.0,68.0,120.0,24.7,14.8,19.0,132.0,D
25.0,F,157.8,44.8,26.8,80.0,127.0,20.6,18.9,38.0,162.0,A
30.0,M,178.5,70.1,17.4,92.0,134.0,48.9,15.4,52.0,245.0,A
22.0,F,162.2,43.7,20.3,79.0,113.0,21.0,15.8,39.0,168.0,C
28.0,F,169.3,68.1,29.8,80.0,128.0,32.7,24.8,33.0,175.0,A
27.0,F,156.3,50.7,24.7,83.0,135.0,29.1,25.0,60.0,202.0,A
56.0,F,159.2,47.9,26.5,84.0,140.0,25.0,12.1,26.0,141.0,C
24.0,M,161.3,63.3,17.0,77.0,126.0,37.9,4.9,53.0,196.0,D
35.0,M,176.6,70.1,11.7,71.0,117.0,36.7,14.2,54.0,262.0,B
48.0,M,178.4,73.8,16.7,86.0,136.0,35.6,10.4,46.0,180.0,B
59.0,M,171.0,66.2,15.6,96.0,129.0,37.1,15.6,41.0,184.0,A
59.0,M,179.3,69.8,17.6,91.0,134.0,42.7,15.2,23.0,178.0,C
27.0,M,169.6,68.5,15.7,80.0,150.0,49.4,22.1,59.0,261.0,A
64.0,F,161.7,63.5,35.0,68.0,140.0,17.0,-6.1,0.0,70.0,D
21.0,F,171.9,69.5,32.1,98.0,142.0,27.4,17.6,34.0,141.0,C
33.0,M,174.8,69.4,13.6,97.0,153.0,55.7,17.7,59.0,241.0,A
28.0,M,175.8,93.3,33.5,80.0,137.0,42.6,11.5,38.0,215.0,D
43.0,M,167.8,68.24,21.1,82.0,118.0,39.5,12.5,31.0,214.0,D
21.0,F,167.9,57.6,25.9,72.0,117.0,24.1,24.4,52.0,196.0,B
29.0,M,179.4,77.6,16.5,82.0,141.0,46.1,27.0,54.0,248.0,A
51.0,M,167.4,56.4,13.2,77.0,123.0,30.8,9.2,46.0,212.0,C
26.0,M,183.0,91.5,14.2,89.0,152.0,59.8,24.0,52.0,218.0,A
60.0,F,160.1,60.3,35.0,75.0,136.0,27.3,15.0,11.0,101.0,C
25.0,M,168.4,67.3,18.5,91.0,126.0,39.9,16.8,45.0,198.0,B
22.0,F,164.5,54.6,21.9,84.0,130.0,31.9,23.3,40.0,185.0,A
60.0,M,173.2,80.5,23.1,98.0,154.0,46.9,8.6,48.0,211.0,C
22.0,F,158.1,76.1,40.7,67.0,106.0,26.3,5.2,29.0,137.0,D
63.0,M,162.6,68.7,17.7,93.0,187.0,46.5,18.6,34.0,189.0,A
32.0,M,173.0,74.7,12.0,84.0,122.0,53.8,23.0,76.0,274.0,A
26.0,M,172.3,118.6,35.4,79.0,144.0,57.3,3.0,29.0,195.0,D
25.0,F,173.0,66.2,27.3,73.0,110.0,35.4,26.3,43.0,183.0,A
27.0,F,158.4,51.0,26.3,75.0,118.0,25.9,13.1,39.0,148.0,C
25.0,M,169.7,53.0,18.1,90.0,140.0,36.4,17.3,34.0,174.0,D
38.0,M,158.9,69.9,36.0,86.0,147.0,30.1,2.5,26.0,145.0,D
24.0,M,177.5,83.2,19.8,89.0,144.0,47.6,21.6,48.0,254.0,D
21.0,M,171.1,57.7,13.9,75.0,142.0,44.6,13.6,50.0,229.0,B
53.0,M,170.9,66.86,19.8,88.0,140.0,46.8,-4.5,14.0,153.0,D
30.0,M,170.5,67.8,21.4,75.0,122.0,48.4,11.0,51.0,204.0,B
22.0,M,166.0,62.4,20.1,73.0,128.0,38.5,19.1,45.0,185.0,C
21.0,M,168.2,64.0,18.5,86.0,143.0,37.9,15.5,66.0,233.0,B
41.0,M,174.7,75.2,21.2,74.0,122.0,52.0,22.0,46.0,211.0,A
61.0,M,166.9,68.0,24.8,68.0,132.0,40.6,18.2,28.0,190.0,B
50.0,M,183.6,83.9,21.0,92.0,151.0,59.4,21.5,46.0,227.0,A
31.0,M,173.4,84.9,33.0,70.0,119.0,33.7,1.4,33.0,190.0,D
37.0,M,166.8,74.2,19.9,89.0,129.0,40.3,3.1,43.0,223.0,D
55.0,M,164.9,61.6,20.9,79.0,143.0,39.4,14.4,27.0,189.0,C
51.0,F,167.2,58.52,27.3,80.0,128.0,19.6,12.8,21.0,165.0,C
23.0,F,160.3,46.8,25.6,80.0,123.0,16.0,12.7,17.0,126.0,D
37.0,M,169.1,81.6,32.5,95.0,159.0,38.1,-6.3,38.0,161.0,D
50.0,M,175.0,76.9,24.9,88.0,138.0,42.5,13.0,36.0,198.0,C
23.0,M,168.0,57.3,10.1,57.0,112.0,45.6,14.9,50.0,242.0,B
48.0,M,177.1,67.8,14.1,69.0,126.0,41.8,16.2,56.0,208.0,A
42.0,M,169.0,72.3,23.6,90.0,110.0,46.6,20.7,46.0,240.0,A
24.0,F,154.7,62.4,29.9,66.0,100.0,33.0,22.0,49.0,179.0,A
22.0,M,170.9,57.1,9.9,70.0,116.0,40.0,12.1,49.0,226.0,B
54.0,F,155.9,62.7,35.8,96.0,153.0,27.5,10.0,12.0,100.0,D
42.0,M,171.5,91.0,30.3,97.0,132.0,42.8,3.2,27.0,203.0,D
25.0,F,164.9,67.0,32.4,72.0,118.0,28.6,15.4,35.0,149.0,B
50.0,M,168.8,76.8,23.2,82.0,132.0,43.1,5.5,39.0,197.0,C
24.0,M,174.5,79.94,11.9,86.0,147.0,55.3,20.2,62.0,268.0,B
32.0,M,184.7,85.6,16.0,76.0,153.0,55.1,26.1,50.0,237.0,B
61.0,M,171.2,60.9,13.3,68.0,134.0,37.7,-9.9,24.0,176.0,D
23.0,F,157.1,48.6,32.8,83.0,124.0,27.1,20.4,43.0,162.0,A
23.0,M,173.2,66.7,12.7,90.0,152.0,42.1,19.2,57.0,218.0,C
21.0,F,160.7,59.38,31.5,72.0,137.0,26.1,28.5,37.0,155.0,A
29.0,M,175.4,70.4,17.3,78.0,133.0,50.4,18.0,60.0,250.0,A
33.0,M,176.8,72.2,14.4,75.0,118.0,42.5,15.5,45.0,218.0,B
64.0,F,153.8,54.3,37.4,88.0,149.0,20.2,20.0,19.0,111.0,C
51.0,M,173.8,64.6,15.8,82.0,135.0,31.4,12.8,53.0,220.0,B
22.0,M,170.8,67.2,13.1,96.0,154.0,44.9,22.1,58.0,234.0,A
55.0,F,155.1,66.5,39.5,77.0,135.0,24.7,18.2,13.0,102.0,D
26.0,F,162.8,54.4,22.2,84.0,132.0,34.6,22.9,57.0,186.0,A
26.0,M,164.1,63.4,15.2,58.0,129.0,48.2,14.6,44.0,223.0,C
55.0,M,168.3,65.7,23.2,80.0,113.0,38.9,14.6,33.0,191.0,C
27.0,M,185.3,75.6,18.9,85.0,141.0,45.1,16.3,56.0,211.0,C
33.0,M,177.5,68.0,16.9,83.0,117.0,43.5,12.1,52.0,195.0,B
58.0,F,151.3,48.5,24.2,88.0,141.0,17.3,19.0,25.0,131.0,B
33.0,F,159.7,51.9,33.1,93.0,135.0,25.7,16.7,35.0,144.0,C
23.0,F,169.9,54.2,24.9,66.0,106.0,18.2,22.8,21.0,133.0,D
40.0,M,173.8,77.6,28.9,76.0,121.0,45.6,9.8,43.0,198.0,B
22.0,M,175.1,65.04,9.3,66.0,132.0,45.2,13.6,57.0,234.0,B
35.0,M,186.4,75.7,18.4,100.0,142.0,54.2,24.0,50.0,230.0,A
57.0,F,161.1,52.3,30.8,64.0,130.0,28.2,19.4,27.0,159.0,B
45.0,M,175.6,76.9,14.9,80.0,123.0,48.5,10.2,53.0,222.0,B
37.0,F,173.5,58.7,19.3,87.0,153.0,30.8,23.8,42.0,189.0,A
62.0,F,159.8,57.1,32.1,82.0,130.0,25.2,22.3,13.0,127.0,B
31.0,F,165.0,57.3,37.1,72.0,123.0,25.2,18.0,0.0,123.0,D
21.0,F,161.4,57.5,32.0,77.0,108.0,21.6,2.5,18.0,153.0,D
56.0,F,158.4,49.3,26.0,76.0,116.0,21.3,9.0,5.0,116.0,D
21.0,M,173.7,63.2,9.3,79.0,139.0,40.3,13.1,57.0,244.0,B
32.0,M,172.8,76.1,16.8,54.0,118.0,57.4,18.3,55.0,239.0,A
27.0,M,173.5,74.5,18.6,65.0,121.0,35.3,14.1,50.0,230.0,C
27.0,F,164.7,61.7,35.3,62.0,107.0,25.7,14.6,47.0,117.0,C
28.0,F,158.0,51.9,26.3,90.0,135.0,24.1,30.9,70.0,191.0,A
47.0,M,173.2,80.4,24.9,68.0,113.0,39.6,-1.0,37.0,182.0,D
24.0,M,179.7,72.3,19.0,90.0,148.0,41.3,14.1,55.0,229.0,C
28.0,M,176.8,85.9,24.9,66.0,121.0,48.2,6.3,49.0,226.0,C
25.0,M,164.9,71.7,20.6,83.0,138.0,40.1,18.7,70.0,223.0,B
62.0,M,167.7,78.9,30.9,87.0,150.0,36.3,7.1,26.0,174.0,B
25.0,M,185.9,78.76,18.3,72.0,119.0,49.3,5.0,39.0,219.0,D
26.0,F,157.7,52.9,26.8,76.0,125.0,32.1,19.0,47.0,173.0,A
39.0,F,158.5,57.1,28.9,65.0,130.0,28.0,20.1,21.0,139.0,C
26.0,M,178.9,82.8,22.3,89.0,132.0,52.7,11.6,44.0,192.0,C
37.0,M,171.2,79.1,23.6,82.0,148.0,55.8,14.4,33.0,214.0,D
29.0,M,182.4,91.3,19.9,91.0,159.0,60.0,25.5,51.0,215.0,A
57.0,F,167.0,56.4,21.8,82.0,126.0,27.9,23.1,37.0,165.0,A
61.0,M,170.0,72.6,22.3,83.0,158.0,30.9,6.3,24.0,165.0,C
57.0,M,164.9,60.7,15.9,86.0,151.0,41.5,7.2,33.0,182.0,C
27.0,F,159.0,50.8,28.5,82.0,133.0,26.7,22.5,32.0,148.0,B
36.0,M,159.0,51.5,24.6,67.0,111.0,21.2,14.0,26.0,129.0,D
38.0,M,167.0,63.0,9.8,70.0,115.0,43.3,24.21,49.0,228.0,A
29.0,M,181.4,81.12,25.2,78.0,131.0,43.0,8.1,42.0,178.0,C
31.0,M,178.3,79.1,13.7,78.0,129.0,55.3,15.0,46.0,217.0,B
25.0,F,163.3,53.4,24.9,88.0,138.0,33.7,21.1,43.0,169.0,A
39.0,M,167.5,72.8,24.8,75.0,142.0,37.7,8.6,46.0,205.0,C
23.0,M,168.2,65.8,18.8,73.0,130.0,42.8,12.5,48.0,213.0,B
21.0,M,170.9,71.1,12.9,82.0,142.0,40.4,22.2,57.0,249.0,C
33.0,M,172.8,70.2,28.9,68.0,103.0,39.8,7.8,40.0,199.0,C
29.0,M,175.6,84.5,21.1,78.0,107.0,65.2,12.5,49.0,240.0,B
23.0,F,161.6,52.4,30.4,84.0,137.0,26.0,13.0,36.0,185.0,C
42.0,F,162.7,69.1,35.1,77.0,123.0,23.3,21.0,16.0,136.0,D
28.0,F,160.9,67.2,37.0,80.0,123.0,31.2,23.2,32.0,163.0,B
48.0,M,177.5,78.5,16.6,83.0,139.0,47.8,-0.5,60.0,212.0,D
22.0,F,157.9,47.2,20.9,67.0,117.0,25.7,23.6,46.0,188.0,A
21.0,F,162.7,57.2,26.8,72.0,104.0,26.6,34.4,43.0,188.0,A
38.0,M,168.0,75.8,26.9,80.0,120.0,55.4,23.0,61.0,253.0,A
41.0,F,163.0,64.2,34.8,70.0,116.0,24.6,4.0,17.0,131.0,D
33.0,M,169.9,72.1,24.6,71.0,133.0,37.4,10.5,47.0,194.0,C
60.0,M,164.9,70.4,30.4,94.0,156.0,37.6,14.8,27.0,162.0,B
64.0,M,164.3,66.82,15.8,78.0,141.0,43.3,19.3,41.0,178.0,A
27.0,F,158.9,58.9,33.9,76.0,122.0,23.2,14.4,35.0,165.0,B
48.0,M,190.0,85.9,6.2,90.0,120.0,56.9,16.8,39.0,219.0,C
23.0,M,171.7,79.7,18.8,84.0,145.0,46.1,2.4,47.0,222.0,D
52.0,F,165.4,61.06,33.5,87.0,129.0,23.6,19.6,24.0,122.0,C
52.0,F,156.5,61.1,37.1,93.0,152.0,28.8,21.9,21.0,147.0,B
64.0,F,149.4,55.0,33.2,91.0,152.0,23.0,21.0,30.0,101.0,A
34.0,M,167.3,71.8,31.9,94.0,125.0,33.5,9.2,30.0,192.0,D
27.0,M,172.2,69.4,14.1,96.0,144.0,48.2,23.9,59.0,235.0,A
28.0,F,160.1,59.6,28.5,61.0,103.0,28.4,19.9,46.0,183.0,A
35.0,M,176.4,66.3,20.5,79.0,141.0,46.7,14.7,42.0,238.0,B
32.0,M,172.3,69.6,17.9,73.0,151.0,39.6,-0.6,46.0,214.0,D
62.0,M,170.5,75.8,27.4,92.0,159.0,33.4,12.4,32.0,177.0,B
47.0,M,174.0,86.2,25.3,95.0,146.0,38.0,19.4,49.0,201.0,B
37.0,F,162.8,56.9,16.5,97.0,134.0,31.0,31.2,67.0,203.0,A
46.0,F,161.2,60.5,28.1,83.0,132.0,21.8,19.1,31.0,155.0,B
46.0,F,167.5,57.5,23.1,91.0,136.0,24.9,14.0,20.0,146.0,C
36.0,M,177.6,88.5,24.7,91.0,139.0,43.4,6.3,32.0,178.0,D
41.0,F,160.5,67.9,33.6,71.0,116.0,27.7,20.0,7.0,164.0,D
60.0,M,164.9,67.56,25.0,80.0,120.0,39.0,4.5,24.0,174.0,C
43.0,M,173.6,74.4,21.3,81.0,110.0,48.5,13.7,58.0,220.0,B
30.0,F,158.2,57.4,27.1,94.0,134.0,35.7,13.22,29.0,148.0,C
39.0,F,156.4,55.5,33.1,67.0,111.0,20.3,10.2,20.0,155.0,D
21.0,M,165.9,64.0,15.7,88.0,147.0,39.7,17.5,57.0,218.0,B
37.0,M,167.7,77.3,27.8,102.0,146.0,49.1,15.6,57.0,226.0,A
32.0,M,170.3,76.9,20.0,71.0,138.0,41.9,19.1,50.0,230.0,A
64.0,M,169.8,84.9,23.0,96.0,153.0,50.7,12.9,32.0,170.0,A
26.0,M,176.7,72.4,8.0,67.0,127.0,51.7,21.4,56.0,260.0,A
50.0,M,166.0,64.3,23.7,76.0,118.0,32.6,5.1,24.0,180.0,D
30.0,F,152.4,47.8,20.6483,73.0,120.0,26.0,27.8,46.0,167.0,A
22.0,F,156.5,54.2,27.0,79.0,123.0,31.6,14.2,38.0,121.0,C
38.0,M,171.7,77.0,26.9,84.0,138.0,45.9,7.5,27.0,201.0,D
26.0,F,160.0,48.36,29.8,70.0,123.0,21.0,22.0,22.0,132.0,C
64.0,F,147.0,52.4,36.0,70.0,115.0,24.1,24.7,17.0,126.0,A
56.0,M,166.8,64.0,21.4,75.0,132.0,50.7,13.0,36.0,197.0,B
35.0,M,181.2,77.5,14.8,64.0,123.0,49.0,9.1,49.0,203.0,C
26.0,M,166.3,67.2,22.4,75.0,137.0,45.5,16.8,49.0,241.0,B
27.0,F,174.3,57.0,12.3,71.0,124.0,33.9,30.1,68.0,201.0,A
43.0,M,176.5,80.62,20.7,99.0,146.0,48.4,15.6,48.0,211.0,C
27.0,F,169.8,64.4,24.4,72.0,112.0,30.1,22.3,19.0,141.0,D
45.0,M,166.9,68.2,24.4,77.0,141.0,47.6,16.0,50.0,198.0,A
43.0,F,164.0,58.6,30.3,73.0,118.0,29.7,16.8,31.0,156.0,B
24.0,F,165.6,53.3,21.6,69.0,113.0,25.8,26.5,40.0,185.0,A
21.0,F,157.6,55.3,33.6,63.0,102.0,26.3,21.4,36.0,172.0,A
23.0,M,163.0,61.16,12.4,65.0,124.0,38.3,20.8,54.0,218.0,B
26.0,M,166.0,67.3,23.6,75.0,140.0,32.6,16.1,48.0,220.0,B
27.0,F,166.0,46.6,17.5,65.0,104.0,23.1,21.5,23.0,176.0,C
60.0,F,159.9,62.7,35.9,83.0,134.0,23.3,8.9,5.0,78.0,D
55.0,F,155.1,47.7,25.60989,88.0,123.0,26.8,29.2,31.0,146.0,B
38.0,M,172.2,94.5,33.4,93.0,149.0,42.3,8.8,47.0,202.0,D
63.0,F,167.8,68.6,36.0,89.0,151.0,27.3,22.1,18.0,126.0,C
53.0,F,158.8,56.8,33.6,69.0,126.0,25.6,19.7,23.0,146.0,B
64.0,F,157.8,60.4,34.9,82.0,150.0,24.0,17.2,4.0,95.0,D
23.0,M,169.0,86.22,33.9,68.0,124.0,42.8,5.4,41.0,198.0,D
24.0,M,174.9,70.5,15.1,71.0,130.0,35.7,16.5,61.0,219.0,A
30.0,F,148.8,44.3,29.2,67.0,104.0,20.4,12.3,28.0,128.0,C
51.0,M,161.2,56.3,23.7,93.0,136.0,31.3,7.2,20.0,183.0,D
58.0,M,175.9,77.3,20.9,85.0,154.0,44.4,7.4,35.0,190.0,C
41.0,M,185.2,88.66,20.3,98.0,148.0,37.9,4.5,46.0,229.0,D
49.0,F,157.9,53.0,36.1,63.0,157.0,19.0,13.1,0.0,140.0,D
22.0,M,163.9,69.4,17.0,82.0,149.0,50.3,17.4,66.0,222.0,B
63.0,F,157.4,55.82,40.3,82.0,147.0,21.2,13.2,4.0,103.0,D
56.0,F,152.1,57.3,28.4,73.0,140.0,16.9,22.5,0.0,126.0,D
28.0,M,174.6,78.2,20.0,78.0,138.0,49.1,16.6,51.0,225.0,A
50.0,F,166.7,62.6,31.0,61.0,101.0,23.1,15.0,20.0,52.0,C
35.0,M,164.9,77.5,30.4,71.0,124.0,52.4,7.0,30.0,195.0,D
21.0,M,168.7,70.3,26.6,75.0,117.0,42.4,8.6,47.0,196.0,C
47.0,M,171.9,73.2,17.9,81.0,145.0,47.8,14.7,50.0,193.0,B
24.0,F,162.4,63.1,31.0,83.0,119.0,31.8,20.7,54.0,222.0,A
43.0,F,161.3,60.1,30.2,70.0,111.0,26.7,18.0,20.0,143.0,C
54.0,F,155.6,62.3,36.4,72.0,130.0,22.9,18.5,5.0,113.0,D
22.0,F,160.5,50.48,26.7,71.0,123.0,22.8,26.0,43.0,188.0,A
63.0,F,145.6,40.9,23.6,97.0,159.0,23.1,19.7,8.0,143.0,C
27.0,M,176.4,76.2,20.9,83.0,131.0,49.4,2.3,58.0,217.0,D
30.0,M,185.0,101.6,20.0,87.0,145.0,43.5,16.9,49.0,253.0,D
30.0,M,172.2,66.68,19.4,70.0,121.0,43.5,11.2,47.0,205.0,C
56.0,M,173.8,89.3,24.8,98.0,147.0,40.3,17.5,42.0,219.0,D
21.0,F,164.9,54.58,23.2,78.0,114.0,22.8,33.3,30.0,184.0,C
28.0,M,176.2,62.86,18.9,71.0,130.0,38.0,17.0,59.0,239.0,A
40.0,M,174.4,88.2,30.2,96.0,141.0,50.1,5.4,34.0,213.0,D
44.0,M,170.5,71.6,22.5,71.0,117.0,52.1,11.3,41.0,195.0,C
61.0,F,160.6,67.26,27.8,71.0,109.0,25.6,13.9,10.0,84.0,C
38.0,F,162.0,63.0,42.6,81.0,123.0,24.0,15.1,22.0,129.0,C
21.0,F,162.3,63.4,30.1,91.0,139.0,27.3,21.8,54.0,197.0,B
24.0,M,187.6,81.22,16.0,78.0,133.0,60.6,16.5,52.0,235.0,C
27.0,M,173.4,72.4,14.7,71.0,128.0,57.8,16.1,46.0,221.0,B
21.0,F,158.5,48.8,22.5,61.0,102.0,29.1,21.7,36.0,169.0,A
46.0,M,169.4,69.6,17.2,86.0,144.0,46.1,25.5,51.0,202.0,A
60.0,F,143.4,52.2,34.2,99.0,151.0,26.1,21.8,22.0,71.0,B
60.0,M,171.4,66.4,26.7,69.0,108.0,38.7,10.9,31.0,213.0,C
25.0,M,174.3,58.5,11.0,91.0,135.0,43.2,12.4,46.0,216.0,B
37.0,M,176.1,74.3,18.1,71.0,125.0,39.3,13.5,46.0,232.0,B
24.0,M,177.6,76.5,6.6,67.0,142.0,50.3,19.7,63.0,248.0,B
40.0,M,172.0,77.3,21.0,79.0,118.0,55.1,16.0,41.0,186.0,C
25.0,F,164.9,47.1,21.3,59.0,98.0,22.9,16.0,22.0,163.0,C
30.0,M,181.0,81.88,15.5,80.0,120.0,43.3,14.9,59.0,223.0,B
29.0,M,170.7,66.4,16.5,77.0,122.0,48.7,17.1,55.0,230.0,A
54.0,F,158.7,63.0,38.6,69.0,115.0,29.9,12.6,14.0,118.0,D
24.0,M,175.8,69.3,21.2,76.0,133.0,50.4,15.6,51.0,222.0,B
35.0,M,185.2,81.1,12.7,70.0,129.0,53.5,15.0,58.0,246.0,A
21.0,M,177.6,75.6,21.8,85.0,138.0,40.7,20.2,63.0,231.0,A
37.0,M,179.7,79.3,22.9,89.0,155.0,41.2,16.8,45.0,210.0,C
23.0,F,163.1,69.0,30.7,68.0,114.0,30.0,25.5,44.0,178.0,A
27.0,F,164.4,52.6,24.7,61.0,109.0,28.3,22.3,51.0,172.0,A
45.0,M,178.8,74.0,11.4,71.0,125.0,47.4,28.2,47.0,222.0,A
23.0,F,168.5,59.6,15.7,97.0,140.0,38.2,24.4,55.0,171.0,A
21.0,F,164.0,66.5,31.4,95.0,148.0,30.1,24.0,39.0,185.0,B
42.0,F,155.9,55.1,28.9,88.0,136.0,27.7,15.0,26.0,160.0,B
29.0,F,167.9,60.7,22.0,73.0,113.0,34.7,21.9,43.0,170.0,C
27.0,F,152.5,47.9,31.8,60.0,111.0,16.5,23.2,16.0,137.0,D
29.0,F,165.2,53.0,20.1,62.0,102.0,27.1,20.9,45.0,153.0,B
38.0,M,171.9,78.0,21.0,77.0,131.0,43.2,8.7,44.0,224.0,C
28.0,M,174.3,72.5,7.9,81.0,127.0,62.8,19.9,56.0,248.0,A
60.0,F,150.7,60.6,34.2,60.0,108.0,16.5,12.4,10.0,103.0,D
21.0,F,166.2,74.0,35.7,66.0,125.0,36.8,14.8,41.0,186.0,D
23.0,F,155.2,53.5,34.8,59.0,115.0,31.8,16.5,46.0,180.0,B
44.0,M,170.2,70.4,20.4,92.0,132.0,39.4,9.8,41.0,224.0,B
56.0,M,164.7,66.3,24.7,69.0,147.0,38.5,11.3,33.0,185.0,B
23.0,M,172.0,65.0,18.0,61.0,124.0,31.8,-1.2,28.0,216.0,D
27.0,M,164.5,67.8,15.3,60.0,124.0,47.3,16.4,53.0,244.0,A
21.0,M,173.5,77.1,19.1,60.0,108.0,36.1,20.6,61.0,233.0,C
35.0,M,172.3,76.6,19.7,92.0,144.0,40.0,18.3,46.0,209.0,C
60.0,F,149.4,52.4,27.7,86.0,111.0,14.6,19.9,32.0,138.0,D
21.0,M,171.9,67.3,19.9,69.0,135.0,36.7,21.9,50.0,229.0,C
41.0,F,165.1,57.2,30.1,92.0,143.0,19.7,9.4,21.0,159.0,D
31.0,M,171.5,72.3,30.4,95.0,151.0,39.3,6.3,45.0,189.0,D
22.0,F,157.6,54.5,28.5,69.0,114.0,23.5,22.5,44.0,162.0,A
27.0,M,173.0,78.9,20.1,64.0,113.0,52.0,19.8,53.0,247.0,A
63.0,F,153.7,53.3,30.3,69.0,120.0,17.8,16.3,1.0,35.0,D
34.0,M,176.0,70.4,23.1,83.0,127.0,47.1,16.8,43.0,226.0,B
45.0,F,164.2,55.0,27.2,67.0,125.0,27.4,18.6,34.0,161.0,C
37.0,M,172.5,71.6,19.8,77.0,140.0,43.0,17.7,46.0,202.0,C
28.0,F,167.2,53.0,21.0,66.0,111.0,20.2,13.0,36.0,165.0,C
25.0,M,184.5,85.9,18.6,72.0,118.0,46.5,17.0,52.0,195.0,B
25.0,F,164.4,54.4,30.0,58.0,116.0,24.4,24.6,50.0,168.0,B
22.0,M,169.4,57.2,10.7,69.0,119.0,33.9,0.0,65.0,250.0,D
43.0,M,167.0,60.58,11.5,64.0,125.0,45.4,14.4,52.0,238.0,A
54.0,F,149.3,48.7,26.6,70.0,118.0,21.3,15.9,26.0,149.0,B
21.0,M,173.0,67.8,7.9,81.0,123.0,46.5,17.6,58.0,245.0,A
25.0,M,171.7,66.0,11.6,82.0,131.0,47.3,16.9,64.0,241.0,A
36.0,M,177.5,73.1,13.8,82.0,135.0,50.8,19.1,64.0,252.0,C
52.0,M,169.1,70.5,24.5,85.0,136.0,43.0,10.9,27.0,204.0,C
25.0,M,176.4,96.96,29.4,93.0,152.0,43.2,11.9,42.0,214.0,D
62.0,F,159.2,50.8,27.1,71.0,128.0,25.6,24.2,22.0,147.0,A
28.0,F,169.0,69.1,30.4,66.0,113.0,35.0,22.1,40.0,166.0,A
48.0,M,172.3,92.2,32.0,92.0,147.0,35.3,6.3,23.0,202.0,D
30.0,M,176.9,77.9,19.6,96.0,141.0,40.6,13.4,53.0,256.0,B
60.0,F,152.0,49.8,26.7,63.0,122.0,22.4,10.9,20.0,111.0,D
24.0,F,155.0,49.7,33.5,76.0,130.0,23.2,18.0,36.0,155.0,C
62.0,F,149.1,42.3,18.6,67.0,101.0,22.6,19.0,25.0,122.0,B
25.0,F,166.1,54.8,21.6,76.0,121.0,35.4,32.2,49.0,210.0,A
47.0,M,171.2,71.3,25.6,96.0,131.0,45.0,5.3,28.0,203.0,D
44.0,M,169.4,73.8,24.5,96.0,133.0,39.5,6.7,23.0,196.0,D
41.0,M,173.3,73.9,23.1,84.0,135.0,39.0,15.1,33.0,214.0,C
45.0,M,182.0,91.4,22.6,97.0,153.0,55.3,9.0,36.0,243.0,C
24.0,M,177.9,67.5,19.9,67.0,125.0,36.9,9.7,46.0,222.0,C
44.0,M,176.1,71.94,15.4,63.0,114.0,32.8,4.6,28.0,180.0,D
57.0,F,161.3,70.4,35.4,75.0,130.0,32.1,12.5,13.0,107.0,D
43.0,F,164.4,56.6,22.2,71.0,114.0,30.9,22.8,43.0,162.0,A
